0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1.0,0.21137778703933965,0.03621196267354754,-0.01582046761948625,-0.006096273297016553,0.043161427574132404,0.15646169537353433,0.25455581425409063,-0.3721600225468168,-0.03457795348599836,-0.000211236745486626,-0.011972711817147085,0.03861402330087973,0.05851838684041738,-0.0011479297174548403,-0.0349574442846194,-0.01826780415377569,0.0025401887756625703,-0.0063083096285690915,0.039260484481638436,0.0019502307675913996,-0.009873321736481932,-0.01521929032832571,-0.004439549143667462,-0.029440435200204233,-0.026358061781665,0.01600163089977617,0.017931278021204304,-0.004649976740541566,-0.016277506709814753,-0.0393615087931162,-0.030611286919816027,-0.15277906703497396,-0.029948240518818846,0.015106104467073802,0.008509095928575452,-0.01568215694063221,-0.03270529641260143,-0.044672353907806335,-0.04133133843654216,0.10129255510084301,0.010604096967461861,-0.027041876715068774,-0.018134202761443174,0.010039999360808207,-0.006241124650887897,0.0341817459825624,0.0017692587060075542,0.018516930718932283,0.022882277579526468,0.00022132358300962478,-0.03623672966296902,0.023342942959430856,0.03908357831152533,0.020132515670307126,0.026540300698434636,0.0025838330080296184,0.017102165569385673,0.009205872808739256,0.0033646450170573827,-0.02173691930854958,-0.009214037467442855,-0.02069674689990922,-0.0012227358709263516,0.016889274570202503
0.21137778703933965,1.0,0.378136641068165,0.07553693427063513,-0.05517684143228606,0.003234878454698669,0.1112939438272762,0.162683948748309,-0.035189935850745535,-0.2741902154784406,-0.09408869934919667,-0.03513025863753447,0.0211816554977417,0.0011549202532000165,-0.04527107993435659,-0.04071522326937392,-0.03863141887330065,-0.021596909551269472,-0.007432597920514947,0.02568565099302944,-0.01555850001489193,-0.011405226100602654,-0.009769831956771788,-0.04782535021270638,-0.01780805643778585,-0.08890335534379436,-0.06579584830682252,0.014925145983603989,0.00045482292509110416,0.004298855319017043,-0.020914060407682945,0.0026233866255448205,-0.02208750873090925,-0.10606082814100638,-0.01153513882032231,-0.031335759804288044,0.031372865405920054,-0.02162793813788163,-0.0010022801799302644,-0.022528213987389294,0.03251431562659983,0.0631186288274891,0.04167451655363092,-0.004204339280678434,-0.017317713732888707,0.027574741976993798,0.037644563663891906,0.018682169092823244,0.006960762244052433,0.05229637962411548,-0.000487559479799473,-0.0045843623169001535,-0.006519864908265702,0.013443868665488154,0.013288050161701379,0.030246769454992457,-0.01791235258452412,0.009167549023137867,0.030454575048464286,0.0006674870308609032,-0.012002762377096288,-0.010138924842623496,-0.032892827151196104,-0.021596589626148296,0.001991213193544355
0.03621196267354754,0.378136641068165,1.0,0.5037639599108177,-0.1141466289342809,-0.10339686809996473,0.08404105655196259,0.13193349544554445,-0.03929617157902244,-0.17412288000792978,-0.3013203887480897,-0.1408568508152236,0.05109013388270381,-0.03186367737565443,-0.07110526044268001,-0.06295429468292976,0.017975423252556928,-0.0060293857777842545,-0.044800049718987274,-0.059280812322678,0.0015607282552998329,0.019965128718907845,0.01948586292161764,-0.0013560380345587063,0.008006741686166175,-0.005876676794743125,-0.08933550017274158,-0.014775491858755355,0.023516740675777033,0.016584731016063923,0.0043648828539194495,-0.00395543861327599,-0.004394384190782805,-0.03039081448956993,-0.08849090364797296,-0.08898528474175316,0.013905674102186254,0.025157046300593185,0.017984016994142482,0.005448796619572364,0.00689638489774671,0.06382124140922851,0.09895803981121899,0.05920572744286689,-0.03278274731784445,-0.00956595018462102,-0.018908448213646057,-0.001922948307746505,-0.014906298420805797,0.0019379432624368768,0.06519250737994486,0.05934997285074949,-0.02870879221703402,-0.024938674016796412,-0.012704069026706124,0.001991426870618275,0.0035216244357502762,-0.02759375101673082,-0.00735133406946873,-0.024424589260938188,0.02680051729993609,-0.009588656802866661,-0.016273543956169704,-0.015321540474709155,0.0007441211287187721
-0.01582046761948625,0.07553693427063513,0.5037639599108177,1.0,-0.02225769911682613,-0.10316170343959463,0.0021677476330953516,0.02990486784409099,-0.02393942024767751,-0.05298729322097774,-0.0892560895487473,-0.2840901365413064,0.03151327005646917,-0.08898469027894314,-0.07421764566735785,-0.06794370744378489,0.02338785561282783,0.039295029999517575,-0.06902186295421633,-0.11371686533396405,-0.03207390417173216,2.7293569865389057e-05,0.03175667552112958,-0.0005731635445507153,0.009337650303514395,-0.015588528189026273,-0.052431260350416675,-0.07062527816025929,0.021530518117023535,0.01998093470754099,0.005443041377329237,0.0024387295694844285,0.005122938247449655,-0.01687490056332403,-0.06968844939254533,-0.1332693651782972,-0.0014752863333416823,0.057611082471657006,0.023211538768018833,0.022580717223024644,-0.007031296251009262,-0.0035654168734495424,0.05765707789811592,0.14015904088108833,-0.017282716134852605,-0.000659868286003827,-0.02688822092827093,0.011243254169221763,-0.005670574395980411,0.0029595731601570557,0.053162520473841804,0.08431259261380535,-0.006532757555443804,-0.030763753321064093,-0.021563229067671455,-0.010563485359943503,-0.000626277621867766,-0.0016972632469971947,-0.020748600919839502,-0.035366569267228025,0.014362264319401175,-0.023786230618176515,-0.004240506062757012,-0.011865889178425232,0.0017482383064111769
-0.006096273297016553,-0.05517684143228606,-0.1141466289342809,-0.02225769911682613,1.0,0.5936115093377351,0.09539045114666787,0.061214135809201306,-0.0058741504238338195,0.009516432084218684,0.043234556736156414,0.02723305388376982,-0.3462626419036882,-0.08983220826560481,-0.04863201417723576,-0.02513306307883292,-0.007942682097332801,0.003423547667628894,0.022359566747366187,0.02806866437563782,-0.07207260979530739,-0.08580431369523217,-0.022955096114841637,-0.004900532906715749,-0.02585343999462096,-0.004675193402944253,0.011411783582066366,0.023048995075914055,-0.023673261294497008,-0.08054575595526901,-0.04483626220380213,-0.027678438120832868,-0.004887868065020375,0.01697178845387864,0.02092999049631456,-0.004776817144599205,-0.13369706926432445,-0.1061268105806989,0.01729198203907968,-0.01338948492472082,0.028845147287381,0.007781987369723773,-0.009881564504103196,-0.019855708763008396,0.10952808173537626,0.07334053827121835,0.03217585231990277,0.02675417730255519,-0.007896347157953409,-0.029920935123114247,-0.022607601233355108,-0.02965141150357073,0.05077436977291154,0.05716794218118775,-0.006735469324910634,0.006605664528694899,-0.024943967014720982,0.0078401377789156,-1.3151051368491978e-05,0.0024744019306683937,-0.009599948781134095,-0.005976036459044945,-0.012400834294865026,-0.02469859969800052,-0.01423004747050899
0.043161427574132404,0.003234878454698669,-0.10339686809996473,-0.10316170343959463,0.5936115093377351,1.0,0.26750701451782893,0.2215291508064316,-0.055030167574325474,-0.013445692540582787,0.054920418965048484,0.101636622990892,-0.16338327986288115,-0.19046018211918625,-0.15287208306065594,-0.10868959548320857,-0.040447170467502465,-0.004357985201699678,0.04492583945748963,0.08100155818095031,-0.14259041240238596,-0.1916893201418845,-0.06180561225305909,-0.04750236196746773,-0.03406952704951419,-0.0011831740062568294,0.04854498822315969,0.04059029858003186,-0.05087079466324815,-0.14437806603369885,-0.049806299886172425,-0.0262146148586193,0.034759346526315335,0.015381954787257806,0.0017333813709369224,-0.030182590774011295,-0.08903742002946072,-0.15577238960505885,-0.002257433552804512,-0.02237301335359708,0.05429881697145576,0.0002422910909371561,-0.038973120686161454,-0.05564691639719772,0.11627946145579755,0.15327391460398523,0.059585935115466775,0.038632097588808804,-0.020727997364279684,-0.01117394849282157,-0.03052350632091029,-0.016967838016164808,0.0456395491730251,0.09066824969133698,0.018392427141430037,0.026937935277719673,-0.04543825487345165,-0.0013003542486655856,0.019259183514976536,0.03610608832639124,-0.05553527830333208,-0.05216529002181952,-0.05075645299466327,-0.06104771134830647,-0.017542861344230946
0.15646169537353433,0.1112939438272762,0.08404105655196259,0.0021677476330953516,0.09539045114666787,0.26750701451782893,1.0,0.5395017986166689,-0.03503458295458468,-0.0007129521070486921,0.05209344343969303,0.05510601138447533,0.04150837954910161,0.056462448032016346,-0.25809222904738455,-0.10598924593623796,-0.02235259474080914,-0.01194042475345707,-0.022135590872661877,0.036408249313970256,-0.04275665928323098,-0.061798607101050576,-0.07556690862422036,-0.06275083786961566,-0.02604052807271692,0.002028301615523641,0.013475424291334795,0.02606242544309349,-0.01955126937777401,-0.04358557240593474,-0.0563673090970901,-0.027751864537846522,-0.0716182282665303,-0.04688054779230058,-0.041065045003834226,-0.03452984854373662,-0.03998080531957633,-0.09118788305294455,-0.14440732082760688,-0.13829920355599273,0.06989077585831914,0.00014716662828659943,-0.021791687195942436,-0.03251595166542805,0.029793007522089313,0.01731442685209411,0.11421624918480977,0.040434329345332504,0.030598652649368507,0.018444510409487812,0.008477287107200587,-0.031994051895263005,0.005205059397187794,0.05557177960217302,0.09069308548129223,0.08622449016105782,-0.0219829382241423,0.00234365416311734,-0.016380401335239173,-0.005854220114816008,-0.013199117480187855,0.0071997191377257755,-0.021741667507644374,-0.024134742332785848,0.03322901450095102
0.25455581425409063,0.162683948748309,0.13193349544554445,0.02990486784409099,0.061214135809201306,0.2215291508064316,0.5395017986166689,1.0,-0.09717892733481158,-0.04034857445749459,-0.009307295535962896,0.03573857515207039,0.007939934292640336,-0.013228451899161746,-0.21213233061219777,-0.3582946740608757,-0.023697966432692456,-0.019726433462903738,-0.0304580328207641,0.020402110175012447,-0.02901464574174265,-0.054535643568089875,-0.04324490959932712,-0.038132798903945914,-0.010841719948323359,-0.018374359224106837,-0.0075810945826599325,0.002586979790504877,-0.006833461920865691,-0.02382485452365967,-0.04378072332234243,-0.040536524763946875,-0.06527655622814975,-0.006518492536836225,0.012043488019094328,0.006245318983110407,-0.01971358963242552,-0.05617727717770117,-0.06104816477008287,-0.12215572573434587,0.03073973749649744,0.02836675768431964,-0.013910828229611155,-0.021756966462170402,0.01499609755655714,0.02378227722389975,0.0427477005636472,0.02778754603168418,0.04647839012360251,2.5391263323157307e-05,0.017692963752192512,-0.0044812999490588465,0.004883946611867381,0.02562234538948036,0.05540754080114529,0.090608507020633,-0.0265753838472121,-0.003196935495756292,-0.004141789677294071,0.007030854440216734,-0.012582823284687782,-0.004636085378977331,-0.02254992419484048,-0.04919175623970983,-0.0002325168934568691
-0.3721600225468168,-0.035189935850745535,-0.03929617157902244,-0.02393942024767751,-0.0058741504238338195,-0.055030167574325474,-0.03503458295458468,-0.09717892733481158,1.0,0.2081969956510585,0.06067448729938905,-0.009531510799476221,0.023607539230132233,0.08323950913612171,0.17156908688842779,0.2724655892692997,-0.3878509882796236,-0.0872130726605166,0.009998818562033721,0.01741077444949421,0.014324349697605878,0.048337385789387566,-0.03330465379878021,-0.09085615608038504,-0.031200482983708255,-0.026633034009701434,-0.012747464532415882,0.016885484193948242,-0.031202877132035508,-0.022784472169915252,0.0016736779178991253,0.0007699995747432858,-0.02825473187224956,-0.007779627986033978,0.005936801660142142,0.005707375928163406,0.013126437374088033,-0.03704884875221091,-0.02078381691620537,-0.03091381043898664,-0.1200133649981158,-0.03366521737914963,-0.02081941194796611,-0.027301999848885497,-0.005083196164443218,-0.013877229383081878,-0.028671879086908842,-0.03996634251426249,0.10607773175457878,0.04109551593462625,-0.0028888616837465736,-0.009566896164050638,0.0033179535150994017,0.0036132724634517434,0.04539221162509892,0.031840482258068625,0.039769658322195194,-0.022630180634951653,-0.0075237134532839456,0.013161027395358012,0.007476351490655078,0.01948446494043196,0.01933948220095667,0.02672845399633309,0.0037883676946863835
-0.03457795348599836,-0.2741902154784406,-0.17412288000792978,-0.05298729322097774,0.009516432084218684,-0.013445692540582787,-0.0007129521070486921,-0.04034857445749459,0.2081969956510585,1.0,0.3390641027667657,0.07233720221301847,-0.040820880826323784,0.00848220190498468,0.09663522828561044,0.16940490324211904,-0.031168100898609538,-0.2871374584413548,-0.0878057477816398,0.011758463615256303,0.003921898679476479,-0.011563707698583623,-0.04417764256417904,-0.047192939273448545,-0.06758096956057665,-0.06483536895170278,0.035201297544249416,0.0025799330453008785,-0.0036436123371518386,-0.009701495047675745,-0.04006315305789826,-0.03769285626391275,-0.01602455172150801,-0.05471845264567648,-0.0397315033366773,-0.030769179962890265,0.006930519131216186,0.030856969882275227,-0.02482897358445266,-0.01255205600376811,-0.006452533494148494,-0.11921990711569735,-0.05162112074607271,0.0004898744648717527,0.020159801611683327,-0.02686883184655793,-0.00817077899756766,-0.013858679846250365,0.013244307859508914,0.1505544437903745,0.02868158058395665,0.0072217935417428014,0.001019584842324781,-0.0005242359601143526,0.019957101277174937,0.0012477174574873592,0.03268435108665099,0.055876496476843916,-0.01704182820285355,-0.028594035624011527,-0.017100801619683352,0.0014421322695236188,-0.015452007349307444,0.0011157350674525016,-0.005593403395651763
